,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,chosen/n000658/0099_01.jpg,80.1,8.062,8.602,10.0,28.862,20.125,25.318,30.067,9.0,21.541,21.378,24.021,37.0,84.717,138.091,64.07,27.019,14.036,53.0,176.139,123.628,73.682,52.086,44.944,9.849,0.895,0.531,0.422,0.519,0.663,0.461,1.222,0.268,0.3779999911785126,0.43299999833106995,0.548,0.478,0.485,0.333,0.288,0.303,0.299,0.298,0.301
1,chosen/n000658/0233_06.jpg,15.524,2.236,2.236,2.236,4.0,4.0,6.083,5.385,2.236,5.099,4.472,5.385,9.849,19.698,31.953,16.553,6.708,5.0,13.0,37.336,24.515,13.038,11.705,9.055,0.0,0.767,0.46,0.405,0.745,0.447,0.46,0.0,0.308,0.4869999885559082,0.09799999743700027,0.526,0.473,0.472,0.346,0.316,0.318,0.265,0.23,0.23
2,chosen/n000658/0174_01.jpg,53.085,4.123,7.211,8.062,18.439,7.616,15.133,17.029,11.045,10.63,8.544,20.0,42.107,62.032,101.0,55.082,24.021,15.0,42.0,122.262,80.399,45.891,35.014,27.459,13.038,0.796,0.443,0.436,0.624,0.509,0.571,3.162,0.417,-0.15800000727176666,0.13600000739097595,0.619,0.495,0.498,0.221,0.194,0.203,0.37,0.365,0.368
3,chosen/n000658/0062_01.jpg,46.098,5.099,6.708,5.831,17.117,10.296,16.125,16.492,7.071,10.198,10.817,15.133,28.16,53.085,77.0,44.553,18.248,14.142,15.0,88.566,73.682,44.911,29.017,27.893,8.0,0.957,0.525,0.41,0.775,0.443,0.522,1.569,0.366,-1.2109999656677246,0.12300000339746475,0.649,0.5,0.503,0.357,0.269,0.281,0.436,0.427,0.43
4,chosen/n000658/0229_01.jpg,78.313,8.062,10.77,10.63,22.023,9.22,21.024,24.083,16.125,18.788,18.028,34.234,63.285,93.134,144.222,89.677,38.328,25.318,39.0,161.375,122.495,66.189,56.321,44.181,10.0,0.849,0.474,0.427,0.661,0.423,0.608,1.24,0.439,0.8600000143051147,0.21199999749660492,0.596,0.473,0.477,0.288,0.244,0.265,0.405,0.399,0.4
5,chosen/n000658/0139_08.jpg,22.023,1.0,3.162,2.236,8.0,4.0,6.083,5.099,3.162,5.099,5.385,7.0,15.033,25.02,36.125,22.023,9.055,6.0,11.0,44.011,33.015,19.0,14.036,11.0,3.0,0.914,0.44,0.411,0.663,0.45,0.499,3.0,0.416,2.503999948501587,0.06700000166893005,0.772,0.701,0.702,0.347,0.28,0.289,0.588,0.593,0.592
6,chosen/n000658/0053_01.jpg,78.16,9.0,10.817,10.0,23.345,10.77,23.0,24.187,16.0,16.155,17.205,30.017,63.008,90.139,131.015,83.024,35.014,25.179,28.0,146.277,118.343,63.506,55.009,40.2,12.166,0.903,0.446,0.422,0.719,0.413,0.546,1.352,0.481,-0.5960000157356262,0.15600000321865082,0.542,0.459,0.456,0.27,0.245,0.254,0.43,0.416,0.416
7,chosen/n000658/0301_01.jpg,43.0,6.0,7.81,7.071,13.038,7.0,17.117,16.031,8.0,10.77,10.44,14.0,29.017,54.037,75.06,50.0,23.0,13.038,15.0,83.006,68.007,38.053,30.017,25.02,4.0,0.906,0.463,0.46,0.567,0.571,0.466,0.667,0.387,0.6940000057220459,0.1679999977350235,0.502,0.47,0.468,0.331,0.29,0.302,0.446,0.435,0.435
8,chosen/n000658/0240_01.jpg,97.324,13.038,14.422,16.279,36.125,27.166,34.234,36.674,17.117,23.77,24.698,37.216,73.246,127.346,182.222,107.564,44.283,29.155,45.0,203.305,158.676,97.514,61.392,61.4,16.031,0.871,0.482,0.412,0.658,0.527,0.606,1.23,0.402,0.796999990940094,0.19200000166893005,0.488,0.416,0.414,0.272,0.224,0.24,0.403,0.402,0.396
9,chosen/n000658/0142_01.jpg,45.398,5.0,6.403,6.403,15.133,8.0,16.125,17.0,8.062,13.0,13.153,14.142,30.15,56.436,76.942,48.26,22.091,13.038,23.0,96.333,73.437,43.186,30.265,28.071,3.162,0.954,0.497,0.458,0.59,0.491,0.467,0.632,0.392,1.3320000171661377,0.06199999898672104,0.647,0.475,0.479,0.417,0.345,0.354,0.451,0.435,0.438
10,chosen/n000658/0307_01.jpg,68.884,5.0,11.402,8.602,18.974,13.928,26.683,24.0,18.028,19.925,24.207,39.051,58.0,109.772,161.012,79.158,36.056,24.021,72.0,182.538,110.887,60.671,50.249,42.107,1.414,0.689,0.384,0.455,0.666,0.416,0.777,0.283,0.36,-1.128000020980835,0.10300000011920929,0.56,0.589,0.586,0.524,0.488,0.492,0.455,0.457,0.462
11,chosen/n000658/0271_01.jpg,63.198,8.0,10.63,9.22,24.021,19.0,25.08,23.087,11.045,17.263,18.385,19.105,46.011,79.101,109.371,71.113,31.064,20.0,28.0,132.061,104.077,65.0,39.205,41.012,8.0,0.952,0.518,0.437,0.644,0.496,0.487,1.0,0.421,0.578000009059906,0.1120000034570694,0.425,0.423,0.425,0.319,0.243,0.262,0.348,0.345,0.348
12,chosen/n000658/0163_01.jpg,96.519,13.038,14.422,12.728,28.16,19.925,35.0,35.693,17.029,21.84,23.022,35.128,67.119,117.017,170.003,103.31,44.181,31.145,57.0,210.052,153.444,85.147,69.029,57.07,11.705,0.903,0.488,0.428,0.705,0.436,0.509,0.898,0.395,0.46700000762939453,0.30799999833106995,0.476,0.489,0.487,0.31,0.265,0.275,0.427,0.443,0.443
13,chosen/n000658/0403_02.jpg,23.0,4.0,3.162,4.243,6.083,4.123,7.0,8.062,4.123,5.831,5.099,9.0,15.0,27.074,41.049,24.083,11.045,6.083,18.0,53.085,35.128,18.439,17.029,12.369,2.0,0.856,0.457,0.459,0.551,0.609,0.529,0.5,0.365,2.309999942779541,0.02800000086426735,0.581,0.479,0.48,0.243,0.234,0.237,0.456,0.427,0.428
14,chosen/n000658/0206_02.jpg,72.062,13.038,11.314,12.806,21.378,15.811,22.204,27.459,13.0,17.464,17.72,25.0,49.01,95.525,134.134,80.0,32.0,22.023,46.0,162.521,116.726,66.491,51.01,45.122,7.28,0.87,0.472,0.4,0.688,0.548,0.49,0.558,0.365,-0.06499999761581421,0.4050000011920929,0.561,0.428,0.427,0.272,0.231,0.237,0.442,0.362,0.363
15,chosen/n000658/0121_01.jpg,89.202,10.05,8.602,10.296,28.284,12.369,18.028,20.881,14.0,23.409,23.087,28.0,54.148,100.005,147.167,86.023,39.013,22.0,31.0,162.117,131.381,71.063,61.033,43.012,9.22,0.893,0.43,0.454,0.564,0.429,0.459,0.917,0.368,-0.28999999165534973,0.22300000488758087,0.771,0.597,0.605,0.401,0.306,0.325,0.487,0.471,0.474
16,chosen/n000658/0230_02.jpg,30.0,4.0,4.472,5.0,6.325,6.083,8.062,9.0,8.0,7.81,6.708,13.153,24.187,40.792,62.514,35.228,14.142,10.198,30.0,80.056,50.09,26.476,24.083,20.224,2.0,0.801,0.496,0.401,0.721,0.464,0.546,0.5,0.387,1.156000018119812,0.08699999749660492,0.615,0.463,0.462,0.317,0.283,0.292,0.433,0.419,0.422
17,chosen/n000658/0288_01.jpg,24.083,3.162,3.606,2.236,9.487,5.657,8.062,7.28,4.123,5.0,6.403,8.0,11.0,24.515,41.11,19.026,8.0,7.071,14.0,51.971,38.328,24.597,15.033,15.264,4.123,0.932,0.623,0.42,0.884,0.413,0.532,1.304,0.268,-2.750999927520752,0.04500000178813934,0.803,0.628,0.629,0.301,0.291,0.3,0.932,0.808,0.807
18,chosen/n000658/0101_01.jpg,28.284,3.0,3.162,2.828,13.153,5.385,6.325,7.28,6.0,5.099,6.403,10.0,20.1,32.016,49.366,24.331,11.045,7.28,23.0,65.49,42.755,27.659,15.133,14.56,9.055,0.866,0.455,0.454,0.659,0.411,0.661,3.018,0.407,-1.7009999752044678,0.05700000002980232,0.79,0.6,0.622,0.233,0.198,0.204,0.652,0.586,0.59
19,chosen/n000658/0153_02.jpg,50.636,6.083,7.211,6.403,18.682,9.434,16.492,14.142,8.0,10.198,10.817,17.029,30.15,50.01,82.298,46.39,20.1,14.56,26.0,100.449,74.953,43.324,32.14,24.698,10.44,0.911,0.494,0.433,0.724,0.468,0.53,1.716,0.366,0.21899999678134918,0.13699999451637268,0.682,0.526,0.528,0.316,0.252,0.259,0.603,0.591,0.593
20,chosen/n000658/0024_01.jpg,53.009,5.099,7.211,7.81,15.033,8.062,17.029,15.033,12.0,11.662,11.18,20.025,43.0,62.129,94.085,59.076,24.021,17.117,19.0,101.045,82.055,44.102,38.0,29.069,7.0,0.872,0.468,0.407,0.713,0.439,0.527,1.373,0.457,1.5240000486373901,0.10000000149011612,0.655,0.457,0.456,0.323,0.284,0.301,0.636,0.617,0.618
21,chosen/n000658/0004_01.jpg,144.361,16.279,17.72,14.213,50.596,20.248,35.903,35.693,31.145,24.515,32.016,57.559,123.794,163.028,255.635,142.144,63.388,41.976,73.0,290.904,218.874,124.908,94.53,74.525,31.401,0.856,0.457,0.446,0.662,0.38,0.609,1.929,0.484,0.34299999475479126,0.3190000057220459,0.792,0.612,0.614,0.233,0.212,0.22,0.619,0.603,0.604
22,chosen/n000658/0266_01.jpg,149.084,14.142,14.213,17.205,62.586,33.838,46.39,47.043,26.0,32.802,27.893,52.01,103.044,162.505,263.712,122.004,51.0,30.067,74.0,300.666,226.883,141.014,88.459,78.447,39.459,0.86,0.483,0.418,0.59,0.522,0.588,2.79,0.391,-0.23800000548362732,0.36800000071525574,0.652,0.559,0.561,0.241,0.221,0.226,0.451,0.441,0.445
23,chosen/n000658/0237_03.jpg,34.059,5.0,5.0,3.606,10.05,8.544,11.045,10.0,5.0,8.544,9.487,12.166,21.095,41.0,61.814,32.14,13.038,11.045,28.0,83.096,55.145,31.78,24.187,21.84,3.162,0.892,0.533,0.406,0.847,0.39,0.503,0.632,0.341,-1.0750000476837158,0.009999999776482582,0.764,0.524,0.53,0.34,0.294,0.299,0.527,0.496,0.498
24,chosen/n000658/0443_01.jpg,71.063,9.055,12.728,12.53,21.932,8.944,19.647,22.136,15.133,16.401,13.038,27.295,55.579,80.225,125.766,79.906,31.575,24.021,42.0,143.562,102.616,53.488,49.649,31.623,12.369,0.816,0.394,0.395,0.761,0.526,0.55,1.366,0.442,-0.06300000101327896,0.42500001192092896,0.464,0.436,0.438,0.243,0.231,0.236,0.295,0.294,0.298
25,chosen/n000658/0008_01.jpg,102.02,12.042,10.296,10.296,40.0,14.0,29.017,28.018,23.0,20.125,19.235,35.014,81.025,112.04,160.112,100.08,45.044,27.166,52.0,203.039,151.053,89.022,62.032,49.041,26.0,0.943,0.438,0.45,0.603,0.379,0.564,2.159,0.506,0.3070000112056732,0.210999995470047,0.765,0.648,0.65,0.255,0.227,0.232,0.491,0.477,0.479
