,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,chosen/n000838/0099_01.jpg,60.0,9.0,9.434,8.062,17.029,13.342,27.019,24.021,11.045,15.811,15.652,24.0,46.0,87.052,131.004,76.007,36.014,21.024,35.0,137.091,102.122,59.304,43.012,42.297,4.0,0.78,0.486,0.474,0.584,0.416,0.558,0.444,0.351,-0.6639999747276306,0.33399999141693115,0.707,0.593,0.594,0.333,0.293,0.302,0.483,0.44,0.438
1,chosen/n000838/0062_01.jpg,51.157,6.325,7.616,7.211,20.396,11.18,22.204,23.195,7.071,13.0,11.18,19.105,29.12,60.0,98.326,52.393,23.537,16.492,37.0,111.879,75.313,45.222,31.0,25.08,10.44,0.766,0.418,0.449,0.701,0.45,0.616,1.651,0.296,0.9520000219345093,0.10000000149011612,0.705,0.536,0.542,0.324,0.279,0.28,0.63,0.596,0.595
2,chosen/n000838/0317_01.jpg,48.052,5.385,5.0,3.606,27.659,10.817,11.705,11.705,9.487,6.083,7.211,14.56,31.321,48.166,73.682,40.853,19.313,11.705,23.0,92.195,69.921,49.649,20.396,22.361,23.195,0.949,0.464,0.473,0.606,0.368,0.714,4.307,0.425,-0.13300000131130219,0.08699999749660492,0.613,0.534,0.533,0.202,0.167,0.17,0.588,0.554,0.554
3,chosen/n000838/0007_08.jpg,15.033,1.0,2.236,2.236,6.0,3.0,6.0,6.0,3.0,4.123,4.472,6.0,11.0,21.024,29.069,17.0,7.0,5.0,11.0,34.015,23.022,14.0,9.055,8.0,2.0,0.792,0.381,0.412,0.714,0.447,0.663,2.0,0.378,2.61299991607666,0.05000000074505806,0.638,0.407,0.428,0.378,0.308,0.313,0.285,0.255,0.255
4,chosen/n000838/0108_02.jpg,48.094,6.083,4.472,5.385,24.021,7.0,15.133,15.033,7.0,8.944,8.544,14.036,20.025,47.265,70.349,44.102,21.024,12.042,21.0,88.091,67.119,43.046,24.083,19.026,17.0,0.954,0.403,0.477,0.573,0.409,0.583,2.795,0.285,-0.5450000166893005,0.09399999678134918,0.775,0.56,0.569,0.324,0.202,0.208,0.394,0.378,0.377
5,chosen/n000838/0090_11.jpg,19.026,2.0,2.236,1.414,7.0,4.123,8.062,8.0,3.162,5.385,5.099,6.0,11.045,25.0,34.525,18.028,8.062,6.0,14.0,44.0,30.0,18.028,12.042,11.045,2.236,0.869,0.442,0.447,0.744,0.304,0.498,1.118,0.32,0.7570000290870667,0.09600000083446503,0.773,0.684,0.682,0.378,0.339,0.343,0.432,0.455,0.448
6,chosen/n000838/0117_11.jpg,20.025,2.0,2.236,2.828,9.055,3.0,6.0,7.0,3.162,3.162,4.243,7.0,13.0,23.0,32.0,20.025,9.0,5.0,7.0,36.014,29.017,18.028,11.0,9.0,6.0,0.907,0.391,0.449,0.556,0.506,0.636,3.0,0.406,1.055999994277954,-0.0010000000474974513,0.604,0.376,0.394,0.221,0.213,0.219,0.327,0.301,0.304
7,chosen/n000838/0142_01.jpg,56.515,5.385,5.0,7.071,24.515,8.544,18.682,18.682,12.369,11.314,11.705,23.77,47.297,67.186,97.745,57.723,28.636,14.318,30.0,116.297,87.092,55.082,32.016,30.676,16.279,0.891,0.457,0.496,0.5,0.422,0.742,3.023,0.484,0.7599999904632568,0.07900000363588333,0.557,0.486,0.484,0.219,0.197,0.202,0.358,0.371,0.378
8,chosen/n000838/0007_11.jpg,14.036,2.0,2.236,2.236,5.099,3.0,6.0,6.0,3.0,4.123,4.472,5.0,10.05,20.0,28.0,16.031,7.071,4.0,12.0,34.059,22.091,13.153,9.0,8.062,1.414,0.789,0.403,0.441,0.566,0.559,0.556,0.707,0.359,2.7929999828338623,0.004999999888241291,0.66,0.406,0.418,0.346,0.314,0.317,0.291,0.257,0.256
9,chosen/n000838/0004_02.jpg,21.0,2.0,3.606,3.606,7.0,4.0,9.0,10.0,4.0,5.385,5.385,8.0,16.031,34.015,43.0,28.0,12.0,8.062,13.0,47.0,34.0,20.0,14.0,13.0,2.0,0.791,0.382,0.429,0.672,0.447,0.571,1.0,0.373,1.5859999656677246,0.050999999046325684,0.772,0.544,0.56,0.346,0.278,0.285,0.292,0.247,0.249
10,chosen/n000838/0163_01.jpg,25.71,4.0,2.236,3.162,8.246,5.0,8.246,9.487,4.0,6.403,6.083,11.045,14.036,30.0,48.508,25.179,11.045,6.0,21.0,60.415,40.162,22.847,17.464,14.765,3.162,0.828,0.492,0.439,0.543,0.45,0.632,0.79,0.289,-0.640999972820282,0.09600000083446503,0.625,0.549,0.554,0.345,0.298,0.305,0.334,0.318,0.319
