,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,chosen/n000178/0435_02.jpg,23.022,4.0,3.606,3.606,9.0,5.0,10.05,10.05,4.123,6.325,6.708,11.0,17.0,31.064,42.048,27.0,13.038,6.0,13.0,50.0,37.0,23.022,14.036,14.036,4.0,0.88,0.452,0.483,0.46,0.601,0.784,1.0,0.404,-1.347000002861023,0.012000000104308128,0.743,0.553,0.552,0.209,0.194,0.197,0.403,0.345,0.346
1,chosen/n000178/0062_01.jpg,42.012,7.0,7.81,7.071,19.105,9.22,17.117,18.028,8.0,10.77,10.296,17.029,29.069,51.039,71.007,46.098,19.026,14.142,22.0,88.091,66.121,43.29,23.022,24.187,10.05,0.931,0.474,0.413,0.743,0.526,0.74,1.436,0.409,0.49399998784065247,0.052000001072883606,0.386,0.38,0.378,0.177,0.184,0.185,0.393,0.391,0.385
2,chosen/n000178/0317_01.jpg,51.039,7.0,7.071,6.403,21.095,12.369,23.0,22.204,7.0,13.601,13.0,18.0,29.017,61.131,90.006,50.01,24.0,14.0,40.0,123.016,83.024,53.038,30.0,32.0,10.05,0.922,0.523,0.48,0.583,0.481,0.6,1.436,0.322,1.7910000085830688,0.03400000184774399,0.73,0.546,0.548,0.256,0.238,0.243,0.555,0.602,0.599
3,chosen/n000178/0053_01.jpg,27.019,4.123,3.162,2.236,10.05,5.831,11.18,10.05,4.0,6.325,7.211,11.0,16.0,30.414,48.01,25.02,12.0,7.071,18.0,59.135,41.195,24.331,17.0,14.318,4.0,0.858,0.471,0.48,0.589,0.382,0.647,0.97,0.333,-0.5210000276565552,0.07199999690055847,0.852,0.714,0.716,0.267,0.261,0.266,0.621,0.579,0.579
4,chosen/n000178/0030_03.jpg,19.0,3.0,2.236,2.236,7.0,4.0,7.0,7.071,5.0,4.472,4.472,10.05,16.0,26.0,34.0,24.0,10.0,7.0,8.0,39.0,31.0,19.0,12.0,12.0,3.0,0.912,0.462,0.417,0.7,0.319,0.838,1.0,0.471,1.24399995803833,0.052000001072883606,0.701,0.62,0.62,0.22,0.229,0.232,0.527,0.437,0.438
5,chosen/n000178/0024_01.jpg,40.447,6.0,5.0,5.657,16.031,8.062,16.0,17.029,5.099,11.402,11.662,17.029,23.087,47.518,74.243,42.012,18.0,11.045,36.0,97.021,61.033,37.121,24.515,21.378,6.0,0.822,0.45,0.428,0.614,0.482,0.695,1.0,0.311,-0.01600000075995922,0.06700000166893005,0.626,0.496,0.494,0.247,0.243,0.244,0.434,0.403,0.401
6,chosen/n000178/0004_01.jpg,40.012,6.083,5.831,5.0,13.153,8.544,15.033,14.036,7.0,11.705,12.083,17.029,30.0,50.636,74.243,40.012,17.0,13.0,36.0,101.079,65.123,38.639,27.166,25.495,3.162,0.877,0.503,0.425,0.765,0.417,0.627,0.52,0.404,-0.4189999997615814,0.24699999392032623,0.548,0.501,0.5,0.278,0.272,0.272,0.489,0.439,0.434
7,chosen/n000178/0106_02.jpg,63.388,10.05,6.403,7.616,26.173,12.369,18.028,18.974,10.0,17.493,15.524,25.02,35.014,66.0,109.165,53.009,25.0,13.038,50.0,145.674,96.026,58.856,37.216,32.757,13.038,0.88,0.496,0.472,0.522,0.538,0.672,1.297,0.321,-0.06599999964237213,0.2840000092983246,0.726,0.687,0.681,0.227,0.261,0.265,0.463,0.459,0.46
8,chosen/n000178/0259_01.jpg,25.179,4.0,4.243,4.472,9.0,4.123,9.055,10.198,5.099,6.708,6.708,12.042,20.224,35.228,50.359,30.594,14.142,8.062,16.0,57.14,41.195,25.02,16.279,16.031,3.0,0.818,0.455,0.462,0.57,0.54,0.74,0.75,0.402,-0.9440000057220459,0.04100000113248825,0.422,0.413,0.415,0.219,0.262,0.265,0.453,0.373,0.373
9,chosen/n000178/0145_01.jpg,35.014,5.099,5.0,5.831,13.038,5.099,13.0,14.036,7.0,7.81,6.708,15.0,27.019,40.012,62.008,41.0,18.028,11.18,32.0,81.154,49.254,27.459,22.0,14.56,8.0,0.794,0.364,0.44,0.62,0.484,0.682,1.569,0.436,1.0670000314712524,0.02500000037252903,0.305,0.404,0.401,0.192,0.206,0.206,0.453,0.36,0.363
10,chosen/n000178/0398_02.jpg,22.023,2.0,2.828,4.243,9.0,4.0,9.055,9.0,4.0,5.0,4.472,9.0,17.029,27.0,37.014,25.0,9.0,8.0,11.0,45.0,34.0,21.024,13.038,12.042,5.0,0.919,0.446,0.36,0.889,0.442,0.69,2.5,0.46,0.652999997138977,0.0729999989271164,0.407,0.467,0.468,0.191,0.211,0.214,0.517,0.438,0.434
11,chosen/n000178/0086_01.jpg,61.814,8.246,10.63,10.817,20.1,12.042,21.095,22.204,11.402,17.493,17.464,24.331,44.721,85.147,126.921,68.884,28.443,22.023,48.0,146.342,98.509,57.035,41.773,37.0,6.0,0.776,0.435,0.413,0.774,0.487,0.582,0.728,0.352,-0.656000018119812,0.36000001430511475,0.396,0.441,0.446,0.254,0.261,0.263,0.355,0.302,0.301
12,chosen/n000178/0005_01.jpg,33.242,6.0,5.657,5.385,11.18,6.083,13.038,13.342,8.062,7.81,7.616,16.125,28.16,45.177,60.299,40.447,18.248,11.045,23.0,77.233,54.332,32.249,22.091,21.095,6.083,0.901,0.467,0.451,0.605,0.5,0.73,1.014,0.467,0.6899999976158142,0.01600000075995922,0.55,0.489,0.491,0.165,0.22,0.224,0.405,0.335,0.334
13,chosen/n000178/0021_01.jpg,38.21,5.099,4.243,4.123,17.0,6.083,13.153,12.042,8.062,8.062,9.434,17.117,31.257,43.174,64.777,40.311,18.111,12.042,19.0,74.243,55.326,34.059,21.378,17.117,11.045,0.854,0.396,0.449,0.665,0.347,0.801,2.166,0.483,-1.3370000123977661,0.04899999871850014,0.597,0.5,0.503,0.15,0.194,0.196,0.477,0.369,0.37
14,chosen/n000178/0029_01.jpg,38.0,7.071,5.831,5.657,14.036,8.062,19.026,19.0,5.099,9.849,10.296,16.0,23.022,44.0,65.008,44.045,20.025,12.042,34.0,93.086,59.135,35.355,24.021,21.378,6.0,0.91,0.486,0.455,0.601,0.477,0.666,0.849,0.354,-0.28299999237060547,0.00800000037997961,0.631,0.426,0.431,0.242,0.229,0.235,0.485,0.397,0.401
15,chosen/n000178/0065_01.jpg,95.021,16.031,14.213,13.454,32.016,20.025,36.125,36.014,22.023,23.707,23.707,43.012,75.0,119.067,164.027,109.0,49.01,31.016,54.0,211.009,157.013,94.005,63.008,62.0,14.036,0.957,0.521,0.45,0.633,0.446,0.683,0.876,0.457,-0.609000027179718,0.17100000381469727,0.536,0.46,0.462,0.185,0.203,0.205,0.526,0.431,0.434
16,chosen/n000178/0115_01.jpg,45.044,7.0,7.211,7.81,16.031,8.062,18.111,18.0,10.05,11.18,11.662,22.023,37.054,56.0,79.006,54.037,24.021,15.133,20.0,94.048,74.061,45.044,29.017,29.017,7.071,0.937,0.518,0.445,0.63,0.496,0.759,1.01,0.469,0.3330000042915344,0.1459999978542328,0.51,0.477,0.475,0.191,0.226,0.228,0.487,0.435,0.435
17,chosen/n000178/0246_01.jpg,44.181,7.071,5.0,6.708,18.028,8.544,20.224,20.1,8.062,9.434,9.849,18.111,27.074,48.01,76.164,43.566,17.263,12.042,34.0,99.408,65.62,39.459,26.173,21.587,11.045,0.862,0.45,0.396,0.698,0.486,0.692,1.562,0.355,-0.949999988079071,-0.009999999776482582,0.492,0.41,0.414,0.215,0.2,0.203,0.353,0.284,0.283
18,chosen/n000178/0075_01.jpg,55.082,9.0,10.63,10.0,20.0,13.038,25.08,24.083,13.038,13.601,13.416,28.071,52.038,73.11,104.173,72.028,30.017,21.0,34.0,129.062,95.084,60.008,35.128,40.012,10.0,0.913,0.547,0.417,0.7,0.491,0.799,1.111,0.5,-1.2910000085830688,0.13600000739097595,0.434,0.421,0.421,0.193,0.208,0.211,0.575,0.469,0.469
19,chosen/n000178/0265_01.jpg,51.039,7.0,7.071,6.403,21.095,12.369,23.0,22.204,7.0,13.601,13.0,18.0,29.017,61.131,90.006,50.01,24.0,14.0,40.0,123.016,83.024,53.038,30.0,32.0,10.05,0.922,0.523,0.48,0.583,0.481,0.6,1.436,0.322,1.7910000085830688,0.03400000184774399,0.73,0.546,0.548,0.256,0.238,0.243,0.555,0.602,0.599
