,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,n009213/0099_01.jpg,31.953,3.606,3.606,4.123,10.44,4.472,7.616,7.616,9.487,5.831,5.099,13.601,32.894,42.45,56.921,34.785,15.811,9.22,18.0,69.123,51.865,30.364,21.541,19.925,7.28,0.911,0.469,0.455,0.583,0.419,0.631,2.019,0.578,1.1749999523162842,0.07900000363588333,0.455,0.396,0.398,0.183,0.175,0.18,0.45,0.383,0.386
1,n009213/0174_01.jpg,58.31,6.083,8.062,6.403,17.464,13.038,19.416,18.682,13.0,9.487,11.402,24.083,49.041,73.246,111.018,58.421,26.173,19.235,48.0,147.98,100.449,59.775,42.012,42.45,11.402,0.905,0.58,0.448,0.735,0.376,0.573,1.874,0.442,0.7129999995231628,0.10499999672174454,0.521,0.551,0.553,0.279,0.269,0.277,0.663,0.623,0.624
2,n009213/0160_02.jpg,80.025,8.062,9.22,8.544,27.019,11.045,16.031,15.297,25.0,13.038,14.142,32.016,80.056,97.046,139.09,89.14,41.049,23.345,40.0,167.027,127.035,74.027,53.009,47.011,21.0,0.913,0.484,0.461,0.569,0.38,0.604,2.605,0.576,-0.2619999945163727,0.13099999725818634,0.758,0.622,0.624,0.193,0.194,0.2,0.497,0.437,0.44
3,n009213/0053_01.jpg,22.847,2.236,3.606,3.0,8.544,6.708,8.944,7.616,5.099,5.657,6.0,9.849,20.616,35.44,46.239,28.178,12.083,8.062,15.0,52.887,38.626,24.352,14.318,15.811,4.123,0.835,0.446,0.429,0.667,0.41,0.688,1.844,0.446,0.7440000176429749,0.05900000035762787,0.507,0.428,0.434,0.183,0.216,0.219,0.341,0.315,0.313
4,n009213/0301_01.jpg,63.514,8.602,11.402,12.369,20.809,15.0,26.627,26.627,10.0,15.524,14.422,20.616,31.828,77.524,114.039,71.561,30.529,20.248,39.0,141.439,107.07,64.351,42.72,43.566,7.81,0.939,0.562,0.427,0.663,0.587,0.483,0.908,0.279,-1.5379999876022339,0.13300000131130219,0.47,0.388,0.393,0.244,0.24,0.239,0.33,0.307,0.309
5,n009213/0142_01.jpg,32.14,2.236,3.606,4.243,15.0,8.0,11.0,10.44,7.071,6.325,6.708,10.05,25.08,40.792,57.07,35.228,16.031,10.0,13.0,65.376,52.469,35.228,17.263,20.396,10.0,0.919,0.5,0.455,0.624,0.392,0.582,4.472,0.439,1.9709999561309814,0.06199999898672104,0.485,0.398,0.399,0.213,0.192,0.187,0.338,0.303,0.294
6,n009213/0271_01.jpg,26.249,3.606,3.162,4.123,13.601,7.211,8.062,8.602,5.385,4.243,5.0,8.062,20.125,28.443,42.202,25.942,10.296,7.211,19.0,60.166,42.154,29.547,12.649,16.125,9.22,0.999,0.567,0.397,0.7,0.505,0.637,2.557,0.477,2.0460000038146973,0.05700000002980232,0.411,0.343,0.355,0.184,0.148,0.154,0.22,0.21,0.215
7,n009213/0337_02.jpg,35.0,3.0,4.472,5.0,13.038,6.0,10.0,11.0,10.05,5.831,6.403,13.0,35.0,47.043,63.008,39.0,18.0,11.0,23.0,80.0,57.0,35.014,22.023,22.0,9.0,0.905,0.468,0.462,0.611,0.431,0.59,3.0,0.555,-0.6850000023841858,0.05000000074505806,0.567,0.501,0.504,0.212,0.216,0.217,0.536,0.517,0.521
8,n009213/0106_03.jpg,48.836,5.385,5.099,5.657,19.026,6.083,10.44,11.18,12.369,8.062,6.403,16.763,42.72,56.303,79.699,49.041,22.136,13.928,25.0,99.141,74.525,44.553,30.083,25.71,15.133,0.935,0.457,0.451,0.629,0.386,0.557,2.81,0.536,0.7379999756813049,0.12600000202655792,0.611,0.515,0.517,0.151,0.148,0.154,0.431,0.374,0.378
9,n009213/0101_01.jpg,39.205,4.123,6.403,7.616,14.318,12.53,14.142,13.342,10.44,7.071,7.616,16.279,40.792,65.008,86.023,49.244,20.881,13.153,26.0,97.417,71.568,46.69,25.02,32.388,9.22,0.832,0.498,0.424,0.63,0.533,0.651,2.236,0.474,1.4170000553131104,0.010999999940395355,0.471,0.383,0.391,0.201,0.202,0.207,0.385,0.309,0.307
10,n009213/0013_03.jpg,58.138,4.123,10.817,9.899,18.0,11.045,19.235,18.111,15.0,12.083,11.662,20.1,56.223,81.498,104.69,70.349,31.145,20.396,32.0,130.311,98.412,58.215,40.2,40.311,10.0,0.94,0.495,0.443,0.655,0.508,0.5,2.425,0.537,0.20100000500679016,0.12999999523162842,0.485,0.424,0.434,0.283,0.256,0.267,0.437,0.377,0.38
11,n009213/0153_02.jpg,62.61,5.0,9.434,9.0,22.361,10.0,17.804,15.652,15.811,13.892,13.0,26.833,61.847,80.056,110.571,71.554,30.871,20.616,36.0,132.853,99.73,59.481,40.249,37.121,13.928,0.902,0.464,0.431,0.668,0.447,0.667,2.786,0.559,0.8479999899864197,0.10599999874830246,0.408,0.374,0.379,0.193,0.181,0.187,0.266,0.262,0.264
12,n009213/0024_01.jpg,13.342,1.0,1.414,2.236,5.099,3.162,5.099,5.099,4.123,2.828,3.162,6.083,14.318,20.1,27.166,17.464,7.28,5.099,15.0,37.336,22.561,14.318,8.246,9.22,3.162,0.83,0.459,0.417,0.7,0.358,0.738,3.162,0.527,0.7409999966621399,-0.017000000923871994,0.551,0.407,0.41,0.199,0.198,0.201,0.313,0.253,0.254
13,n009213/0270_01.jpg,57.219,6.083,6.708,7.211,20.1,9.22,15.133,15.033,14.036,12.083,12.806,24.083,52.154,79.101,103.175,65.192,27.074,19.105,25.0,113.283,88.363,51.245,37.121,31.145,12.042,0.856,0.394,0.415,0.706,0.364,0.649,1.98,0.505,-1.1239999532699585,0.09600000083446503,0.694,0.556,0.554,0.224,0.243,0.245,0.486,0.474,0.476
14,n009213/0004_01.jpg,50.249,5.0,7.071,7.211,18.111,9.055,14.318,15.133,12.0,9.434,9.487,16.125,43.105,66.121,87.281,56.223,25.179,15.0,21.0,102.313,81.394,49.254,32.14,31.145,11.045,0.933,0.471,0.448,0.596,0.476,0.502,2.209,0.494,1.3259999752044678,0.21799999475479126,0.452,0.381,0.382,0.225,0.213,0.221,0.482,0.428,0.429
15,n009213/0023_02.jpg,22.023,3.162,4.243,3.606,7.0,4.0,7.0,7.0,6.0,2.828,2.828,8.0,22.023,30.0,40.012,26.019,11.0,8.0,13.0,49.041,36.056,21.024,15.033,14.036,6.0,0.901,0.468,0.423,0.727,0.491,0.532,1.898,0.55,2.2669999599456787,0.04699999839067459,0.648,0.562,0.57,0.189,0.184,0.189,0.521,0.522,0.525
16,n009213/0044_02.jpg,20.396,2.0,2.828,2.236,6.708,4.472,6.325,6.325,5.099,3.606,4.123,8.246,20.396,28.0,39.115,22.361,10.198,6.083,17.0,51.478,34.713,20.881,14.036,14.318,4.472,0.887,0.511,0.456,0.596,0.416,0.587,2.236,0.521,2.365999937057495,0.041999999433755875,0.811,0.576,0.58,0.204,0.206,0.208,0.328,0.278,0.281
17,n009213/0259_01.jpg,25.632,2.828,4.123,3.162,11.18,6.403,10.77,8.944,5.385,5.0,5.831,8.944,18.358,31.048,45.541,27.785,10.817,8.544,16.0,55.362,40.311,25.942,14.56,14.765,6.325,0.885,0.476,0.389,0.79,0.426,0.614,2.237,0.403,-1.5180000066757202,0.03700000047683716,0.51,0.386,0.394,0.297,0.23,0.238,0.442,0.321,0.335
18,n009213/0039_03.jpg,27.295,2.828,3.162,4.123,13.416,8.602,9.899,8.062,7.211,5.831,6.0,11.662,25.942,39.56,55.362,32.757,13.892,10.0,15.0,59.615,46.141,32.249,13.892,18.868,8.944,0.833,0.477,0.424,0.72,0.364,0.839,3.163,0.469,0.7049999833106995,0.06400000303983688,0.454,0.408,0.415,0.169,0.165,0.17,0.253,0.248,0.25
19,n009213/0176_01.jpg,41.0,4.0,7.211,6.403,18.111,9.849,16.0,15.033,8.0,9.487,10.296,14.036,34.015,48.765,79.63,47.011,19.0,16.031,20.0,85.053,65.069,42.297,23.087,24.187,9.055,0.817,0.496,0.404,0.844,0.425,0.608,2.264,0.427,-1.2940000295639038,0.02199999988079071,0.644,0.523,0.532,0.254,0.227,0.233,0.513,0.454,0.458
20,n009213/0008_01.jpg,29.069,2.0,4.472,5.0,11.045,5.0,8.0,9.0,9.0,5.0,5.0,10.0,28.0,38.013,51.039,34.015,15.0,10.0,11.0,57.035,46.043,28.018,18.028,17.0,8.062,0.902,0.447,0.441,0.667,0.474,0.555,4.031,0.549,0.4690000116825104,0.1080000028014183,0.589,0.486,0.489,0.208,0.202,0.208,0.587,0.534,0.533
21,n009213/0118_01.jpg,59.211,8.0,6.708,7.071,30.067,12.166,15.297,15.297,9.055,14.56,13.601,17.117,35.128,63.198,85.475,54.589,24.187,15.133,21.0,105.475,84.593,55.444,29.155,25.495,17.117,0.99,0.403,0.443,0.626,0.455,0.587,2.14,0.411,-0.9909999966621399,0.12600000202655792,0.558,0.478,0.482,0.179,0.187,0.193,0.362,0.314,0.309
22,n009213/0186_01.jpg,40.497,3.606,5.385,6.325,14.765,12.207,14.318,15.264,7.616,8.485,9.055,14.866,29.547,56.569,82.0,44.283,18.788,11.662,36.0,103.846,69.857,44.294,25.962,29.53,8.062,0.852,0.522,0.424,0.621,0.502,0.573,2.236,0.36,2.234999895095825,0.057999998331069946,0.554,0.468,0.471,0.32,0.263,0.271,0.283,0.289,0.289
23,n009213/0062_02.jpg,72.007,7.0,11.662,12.207,23.0,10.05,19.026,19.0,21.024,12.728,11.402,30.017,75.007,98.082,133.06,87.144,36.056,26.306,28.0,144.031,116.039,67.03,49.01,44.045,17.029,0.872,0.449,0.414,0.73,0.454,0.612,2.433,0.564,0.06499999761581421,0.20800000429153442,0.623,0.526,0.534,0.25,0.238,0.245,0.634,0.616,0.616
24,n009213/0003_01.jpg,59.076,6.0,10.63,10.63,23.022,14.142,21.024,21.024,15.0,11.662,10.817,22.0,56.08,86.209,115.156,73.11,31.016,22.091,25.0,123.065,98.082,62.0,36.222,39.013,15.0,0.852,0.453,0.424,0.712,0.481,0.607,2.5,0.487,0.5,0.16599999368190765,0.395,0.388,0.402,0.212,0.191,0.202,0.328,0.253,0.264
25,n009213/0167_02.jpg,66.03,7.28,5.0,7.211,37.656,18.385,20.224,23.087,11.0,14.213,10.44,25.08,47.043,74.33,108.462,52.01,20.025,12.0,50.0,153.551,103.817,76.158,29.428,38.601,28.16,0.957,0.519,0.385,0.599,0.509,0.852,3.868,0.434,0.9670000076293945,0.07500000298023224,0.603,0.527,0.531,0.207,0.158,0.166,0.362,0.37,0.371
26,n009213/0054_01.jpg,23.087,2.236,3.606,3.0,9.487,4.472,7.28,6.325,7.28,4.472,4.0,8.544,23.409,33.734,46.325,27.857,13.0,7.28,20.0,57.271,37.947,24.352,13.601,14.866,7.071,0.819,0.441,0.467,0.56,0.454,0.628,3.162,0.505,1.777999997138977,0.07400000095367432,0.577,0.484,0.485,0.181,0.174,0.174,0.482,0.426,0.431
27,n009213/0180_02.jpg,50.22,5.099,6.403,7.28,16.492,7.616,12.369,13.0,13.153,8.062,7.211,21.378,48.836,65.49,89.107,56.886,25.495,15.033,41.0,121.495,81.253,47.539,33.734,31.048,13.342,0.912,0.474,0.448,0.59,0.455,0.634,2.617,0.548,-0.10999999940395355,0.17399999499320984,0.592,0.469,0.47,0.212,0.211,0.216,0.414,0.361,0.367
28,n009213/0005_01.jpg,34.059,4.0,6.403,6.403,10.44,8.944,12.042,11.045,6.083,8.602,8.246,13.038,25.08,46.39,66.03,37.336,15.133,10.05,26.0,84.214,58.31,34.713,24.021,24.331,4.123,0.883,0.524,0.405,0.664,0.637,0.543,1.031,0.38,2.4700000286102295,0.09000000357627869,0.535,0.453,0.457,0.309,0.279,0.288,0.55,0.501,0.504
