,filename,n-sto,sto-li,ps-pi1,ps-pi2,sn-sto,sn-c,or-pi1,or-pi2,cph-cph,sbal-ls1,sbal-ls2,al-al,ch-ch,go-go,zy-zy,ex-ex,en-en,ex-en,tn-n,tn-gn,n-gn,sn-gn,n-sn,sto-gn,ls-sto,"n-gn,zy-zy","sto-gn,go-go","en-en,ex-ex","ex-en,en-en","ps-pi,ex-en","al-al,n-sn","ls-sto,sto-li","ch-ch,zy-zy",DD,EOS,cl_lips,ca_lips,cb_lips,cl_eyes,ca_eyes,cb_eyes,cl_eyebrows,ca_eyebrows,cb_eyebrows
0,chosen/n000178/51.jpg,115.004,20.025,20.0,20.248,39.0,17.0,36.125,36.674,24.0,30.529,29.682,60.0,92.005,144.031,212.009,154.003,66.0,43.105,62.0,236.034,174.046,98.046,76.007,59.076,16.0,0.821,0.41,0.429,0.653,0.467,0.789,0.799,0.434,-0.4339999854564667,0.33000001311302185,0.376,0.478,0.476,0.225,0.259,0.262,0.516,0.419,0.421
1,chosen/n000178/0097_01.jpg,27.019,4.123,2.236,2.236,10.05,6.083,8.0,8.0,4.0,7.616,8.062,12.042,17.029,32.757,49.254,28.16,13.038,7.071,22.0,64.008,42.012,25.02,17.117,15.0,4.123,0.853,0.458,0.463,0.542,0.316,0.704,1.0,0.346,0.5189999938011169,0.01899999938905239,0.275,0.692,0.695,0.283,0.26,0.26,0.436,0.412,0.418
2,chosen/n000178/92.jpg,25.179,3.0,2.828,2.828,12.042,5.099,9.0,9.22,3.0,5.831,6.325,9.22,13.153,25.0,38.833,22.204,10.05,7.071,19.0,56.036,37.054,24.083,13.601,12.042,7.071,0.954,0.482,0.453,0.704,0.4,0.678,2.357,0.339,1.315000057220459,0.052000001072883606,0.554,0.565,0.568,0.447,0.333,0.336,0.475,0.457,0.462
3,chosen/n000178/0060_01.jpg,37.014,7.0,5.385,4.123,13.038,7.071,15.133,14.0,7.0,9.849,10.296,18.028,24.021,43.105,70.007,41.012,17.0,13.038,34.0,92.022,58.034,34.234,24.083,21.213,5.0,0.829,0.492,0.415,0.767,0.365,0.749,0.714,0.343,-0.041999999433755875,0.1509999930858612,0.888,0.795,0.795,0.228,0.244,0.248,0.508,0.398,0.403
4,chosen/n000178/0011_01.jpg,45.044,7.0,5.831,6.403,19.0,11.045,19.0,19.105,9.0,13.892,12.53,24.0,38.013,64.008,93.048,51.039,24.021,14.0,42.0,120.004,78.006,52.086,26.077,33.136,9.0,0.838,0.518,0.471,0.583,0.437,0.92,1.286,0.409,0.4339999854564667,0.024000000208616257,0.61,0.457,0.456,0.201,0.2,0.201,0.398,0.311,0.311
5,chosen/n000178/125.jpg,30.017,5.0,5.657,5.0,11.0,7.0,13.0,11.0,5.0,8.062,7.616,13.038,22.023,40.05,53.009,37.014,16.031,11.0,18.0,66.0,48.0,29.017,19.026,18.028,5.0,0.906,0.45,0.433,0.686,0.484,0.685,1.0,0.415,-0.48500001430511475,-0.014000000432133675,0.749,0.69,0.689,0.418,0.39,0.4,0.63,0.499,0.506
6,chosen/n000178/0160_01.jpg,43.012,7.0,6.403,6.403,16.0,8.0,18.028,18.111,10.05,11.662,11.18,21.0,36.0,58.034,80.056,55.0,25.0,15.0,20.0,94.005,74.007,47.0,27.019,31.0,7.0,0.924,0.534,0.455,0.6,0.427,0.777,1.0,0.45,-2.621999979019165,0.06499999761581421,0.517,0.524,0.518,0.198,0.229,0.233,0.477,0.427,0.427
7,chosen/n000178/127.jpg,122.053,19.105,18.788,17.804,44.407,22.561,49.497,46.69,30.265,25.06,26.173,61.522,116.842,148.758,220.102,148.492,64.63,43.932,54.0,251.348,197.717,120.071,77.647,75.664,29.155,0.898,0.509,0.435,0.68,0.416,0.792,1.526,0.531,-0.3869999945163727,0.4950000047683716,0.829,0.792,0.791,0.351,0.386,0.385,0.782,0.764,0.764
8,chosen/n000178/95.jpg,105.119,20.025,16.643,17.029,35.014,23.0,42.297,42.012,26.019,26.926,26.627,56.08,90.2,150.27,199.304,135.133,60.033,38.118,50.0,228.079,178.101,108.019,70.114,73.007,16.031,0.894,0.486,0.444,0.635,0.442,0.8,0.801,0.453,1.0290000438690186,0.125,0.524,0.458,0.447,0.181,0.2,0.204,0.533,0.477,0.472
9,chosen/n000178/0351_06.jpg,22.091,4.123,2.236,2.828,9.055,5.099,10.0,11.045,3.162,6.325,5.385,9.055,15.133,26.077,38.21,24.187,12.042,6.083,13.0,48.374,35.511,22.561,13.038,13.601,4.123,0.929,0.522,0.498,0.505,0.416,0.695,1.0,0.396,0.3970000147819519,0.019999999552965164,0.764,0.582,0.582,0.218,0.203,0.205,0.407,0.334,0.334
10,chosen/n000178/0396_02.jpg,33.242,6.083,6.708,6.403,10.77,6.708,14.318,13.153,7.28,9.22,9.22,18.439,28.862,43.417,65.734,42.72,16.492,13.928,24.0,76.485,53.16,30.676,22.561,19.925,4.472,0.809,0.459,0.386,0.845,0.471,0.817,0.735,0.439,-1.4179999828338623,0.10599999874830246,0.346,0.388,0.389,0.204,0.232,0.233,0.536,0.455,0.458
11,chosen/n000178/0073_01.jpg,30.265,5.0,4.472,4.243,11.045,7.0,15.0,15.033,6.0,7.616,8.602,14.0,22.091,41.437,55.326,36.056,17.029,9.0,11.0,62.201,51.245,32.062,19.235,21.024,5.099,0.926,0.507,0.472,0.529,0.484,0.728,1.02,0.399,0.004000000189989805,0.04800000041723251,0.649,0.448,0.449,0.214,0.181,0.186,0.323,0.219,0.22
12,chosen/n000178/0076_01.jpg,51.039,7.0,7.071,6.403,21.095,12.369,23.0,22.204,7.0,13.601,13.0,18.0,29.017,61.131,90.006,50.01,24.0,14.0,40.0,123.016,83.024,53.038,30.0,32.0,10.05,0.922,0.523,0.48,0.583,0.481,0.6,1.436,0.322,1.7910000085830688,0.03400000184774399,0.73,0.546,0.548,0.256,0.238,0.243,0.555,0.602,0.599
13,chosen/n000178/158.jpg,32.0,6.0,5.657,5.657,11.045,7.0,14.036,15.0,6.0,8.544,8.944,15.0,24.021,39.013,57.035,37.121,15.033,11.0,18.0,71.007,53.009,32.0,21.024,21.024,4.0,0.929,0.539,0.405,0.732,0.514,0.713,0.667,0.421,0.041999999433755875,0.10700000077486038,0.451,0.438,0.438,0.245,0.266,0.273,0.422,0.394,0.394
14,chosen/n000178/13.jpg,50.0,8.0,7.81,7.81,20.025,9.055,18.028,18.028,10.0,10.296,10.817,21.0,32.016,55.009,80.0,55.009,23.0,15.133,28.0,100.005,72.007,42.0,30.017,22.023,12.042,0.9,0.4,0.418,0.658,0.516,0.7,1.505,0.4,0.7350000143051147,0.020999999716877937,0.753,0.612,0.614,0.378,0.343,0.354,0.676,0.608,0.608
15,chosen/n000178/140.jpg,98.082,17.029,17.692,17.029,35.0,19.105,39.0,40.112,23.022,25.06,26.833,47.043,82.055,130.096,178.138,122.102,55.036,33.061,60.0,224.181,164.247,101.124,63.127,66.189,15.033,0.922,0.509,0.451,0.601,0.525,0.745,0.883,0.461,-0.23199999332427979,0.3409999907016754,0.42,0.404,0.401,0.174,0.192,0.195,0.431,0.351,0.348
16,chosen/n000178/0112_01.jpg,38.328,7.0,5.657,5.831,13.038,9.487,16.031,14.0,8.0,10.817,9.849,18.0,29.017,51.478,73.246,43.105,18.028,14.0,32.0,97.021,65.031,40.05,25.318,27.166,5.0,0.888,0.528,0.418,0.777,0.41,0.711,0.714,0.396,0.6380000114440918,0.05299999937415123,0.363,0.437,0.441,0.2,0.217,0.224,0.405,0.401,0.399
17,chosen/n000178/87.jpg,44.011,8.0,7.071,7.071,17.0,9.055,20.0,20.025,9.0,11.662,10.77,20.025,34.0,57.035,74.007,51.0,23.0,14.0,25.0,101.0,76.0,49.01,27.019,32.016,8.062,1.027,0.561,0.451,0.609,0.505,0.741,1.008,0.459,-0.3409999907016754,0.0729999989271164,0.533,0.505,0.505,0.25,0.244,0.25,0.528,0.454,0.454
18,chosen/n000178/0406_01.jpg,39.205,6.083,5.0,5.657,15.0,10.44,17.0,17.029,7.071,10.44,10.296,16.031,25.02,47.676,67.476,40.0,18.0,9.055,26.0,92.0,66.0,42.19,24.331,27.295,6.0,0.978,0.573,0.45,0.503,0.588,0.659,0.986,0.371,0.7879999876022339,0.05999999865889549,0.604,0.516,0.517,0.29,0.258,0.261,0.343,0.341,0.339
19,chosen/n000178/130.jpg,69.007,13.0,12.042,12.042,24.021,13.153,29.0,30.017,14.0,17.464,18.358,32.016,51.01,88.051,123.004,83.0,36.014,23.087,37.0,145.0,108.0,63.0,45.0,39.013,9.0,0.878,0.443,0.434,0.641,0.522,0.711,0.692,0.415,1.3270000219345093,0.17599999904632568,0.542,0.514,0.516,0.295,0.307,0.311,0.525,0.431,0.435
20,chosen/n000178/0035_01.jpg,64.63,10.05,8.062,7.211,27.019,16.155,28.0,26.0,11.0,16.643,15.811,29.155,43.012,74.953,112.147,66.008,28.018,23.0,42.0,145.003,103.005,66.611,38.328,39.812,14.142,0.918,0.531,0.424,0.821,0.332,0.761,1.407,0.384,-0.017999999225139618,0.09300000220537186,0.748,0.631,0.632,0.228,0.227,0.226,0.652,0.606,0.606
21,chosen/n000178/0414_01.jpg,32.016,6.0,5.657,5.0,12.042,6.0,12.0,13.038,7.0,7.616,8.062,15.033,27.019,42.0,59.008,41.11,18.028,11.0,20.0,70.064,50.09,30.15,20.0,18.111,6.083,0.849,0.431,0.439,0.61,0.484,0.752,1.014,0.458,2.499000072479248,0.061000000685453415,0.435,0.403,0.405,0.208,0.224,0.228,0.439,0.424,0.424
22,chosen/n000178/0074_01.jpg,34.015,5.0,5.0,5.831,13.038,8.062,15.0,14.0,6.0,8.544,9.434,16.031,26.019,43.29,62.201,40.0,18.0,10.0,23.0,81.0,58.0,37.054,21.095,24.021,6.083,0.932,0.555,0.45,0.556,0.542,0.76,1.217,0.418,0.46399998664855957,0.01600000075995922,0.567,0.458,0.458,0.295,0.237,0.241,0.435,0.408,0.406
23,chosen/n000178/0102_01.jpg,21.024,4.123,2.236,2.236,9.0,3.0,7.0,6.083,5.0,4.472,5.0,9.0,20.0,25.02,38.013,22.0,10.0,6.083,17.0,49.01,32.016,20.1,12.042,11.18,6.0,0.842,0.447,0.455,0.608,0.368,0.747,1.455,0.526,0.2029999941587448,0.028999999165534973,0.896,0.714,0.724,0.148,0.179,0.178,0.306,0.278,0.276
24,chosen/n000178/0028_01.jpg,26.0,3.0,2.236,2.236,12.166,5.385,8.0,8.0,5.0,5.831,4.472,10.05,18.028,27.459,42.297,22.091,10.05,5.099,16.0,54.083,38.118,24.515,14.142,12.369,8.062,0.901,0.45,0.455,0.507,0.439,0.711,2.687,0.426,1.1360000371932983,0.07400000095367432,0.743,0.704,0.705,0.164,0.161,0.158,0.526,0.485,0.486
25,chosen/n000178/143.jpg,101.02,14.142,10.63,15.0,39.013,20.881,33.061,37.121,15.0,21.932,21.095,38.21,60.008,103.817,158.028,83.054,35.057,19.105,69.0,218.515,149.753,88.843,62.073,50.922,23.087,0.948,0.49,0.422,0.545,0.671,0.616,1.633,0.38,-0.20399999618530273,0.09300000220537186,0.517,0.656,0.654,0.429,0.354,0.345,0.556,0.56,0.562
26,chosen/n000178/180.jpg,67.683,11.402,9.055,6.403,25.962,12.53,28.862,25.71,9.487,15.524,15.62,26.476,42.202,67.365,116.499,62.362,27.893,20.248,44.0,142.972,100.285,58.873,41.773,33.106,13.342,0.861,0.491,0.447,0.726,0.382,0.634,1.17,0.362,0.8569999933242798,0.01600000075995922,0.965,0.829,0.833,0.421,0.447,0.452,0.916,0.88,0.882
27,chosen/n000178/187.jpg,21.0,4.0,2.828,2.828,8.0,4.472,8.062,7.0,4.0,5.385,5.385,9.055,15.033,24.331,39.115,22.0,9.0,6.083,16.0,50.04,34.059,21.095,13.0,13.153,4.0,0.871,0.541,0.409,0.676,0.465,0.697,1.0,0.384,0.11699999868869781,0.035999998450279236,0.846,0.745,0.745,0.489,0.476,0.478,0.752,0.693,0.694
28,chosen/n000178/0117_01.jpg,39.294,5.385,5.099,3.606,14.318,8.602,19.647,17.088,7.28,11.045,12.207,16.279,26.926,49.092,76.295,40.262,18.439,12.649,35.0,97.293,63.569,38.91,25.318,24.597,5.0,0.833,0.501,0.458,0.686,0.344,0.643,0.929,0.353,0.414000004529953,0.029999999329447746,0.785,0.61,0.614,0.259,0.269,0.268,0.694,0.713,0.712
